"year","area","code","currency","gdp"
1965,"Iowa","GDP_SAS-1","millions of current dollars",9196
1965,"Iowa","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Iowa","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Kansas","GDP_SAS-1","millions of current dollars",6831
1965,"Kansas","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Kansas","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Kentucky","GDP_SAS-1","millions of current dollars",9518
1965,"Kentucky","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Kentucky","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Louisiana","GDP_SAS-1","millions of current dollars",11453
1965,"Louisiana","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Louisiana","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Maine","GDP_SAS-1","millions of current dollars",2807
1965,"Maine","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Maine","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Maryland","GDP_SAS-1","millions of current dollars",12263
1965,"Maryland","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Maryland","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Massachusetts","GDP_SAS-1","millions of current dollars",19997
1965,"Massachusetts","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Massachusetts","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Michigan","GDP_SAS-1","millions of current dollars",37000
1965,"Michigan","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Michigan","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Mideast","GDP_SAS-1","millions of current dollars",168156
1965,"Mideast","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Mideast","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Minnesota","GDP_SAS-1","millions of current dollars",12480
1965,"Minnesota","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Minnesota","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Mississippi","GDP_SAS-1","millions of current dollars",4925
1965,"Mississippi","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Mississippi","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Missouri","GDP_SAS-1","millions of current dollars",15625
1965,"Missouri","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Missouri","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Montana","GDP_SAS-1","millions of current dollars",2178
1965,"Montana","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Montana","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Nebraska","GDP_SAS-1","millions of current dollars",4749
1965,"Nebraska","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Nebraska","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Nevada","GDP_SAS-1","millions of current dollars",2032
1965,"Nevada","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Nevada","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"New England","GDP_SAS-1","millions of current dollars",40586
1965,"New England","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"New England","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"New Hampshire","GDP_SAS-1","millions of current dollars",1961
1965,"New Hampshire","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"New Hampshire","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"New Jersey","GDP_SAS-1","millions of current dollars",26655
1965,"New Jersey","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"New Jersey","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"New Mexico","GDP_SAS-1","millions of current dollars",3311
1965,"New Mexico","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"New Mexico","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"New York","GDP_SAS-1","millions of current dollars",80347
1965,"New York","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"New York","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"North Carolina","GDP_SAS-1","millions of current dollars",14544
1965,"North Carolina","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"North Carolina","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"North Dakota","GDP_SAS-1","millions of current dollars",1825
1965,"North Dakota","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"North Dakota","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Ohio","GDP_SAS-1","millions of current dollars",39071
1965,"Ohio","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Ohio","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Oklahoma","GDP_SAS-1","millions of current dollars",6966
1965,"Oklahoma","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Oklahoma","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Oregon","GDP_SAS-1","millions of current dollars",6725
1965,"Oregon","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Oregon","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Pennsylvania","GDP_SAS-1","millions of current dollars",40541
1965,"Pennsylvania","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Pennsylvania","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Plains","GDP_SAS-1","millions of current dollars",52468
1965,"Plains","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Plains","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Rhode Island","GDP_SAS-1","millions of current dollars",3157
1965,"Rhode Island","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Rhode Island","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Rocky Mountain","GDP_SAS-1","millions of current dollars",15662
1965,"Rocky Mountain","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Rocky Mountain","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"South Carolina","GDP_SAS-1","millions of current dollars",6211
1965,"South Carolina","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"South Carolina","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"South Dakota","GDP_SAS-1","millions of current dollars",1763
1965,"South Dakota","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"South Dakota","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Southeast","GDP_SAS-1","millions of current dollars",119749
1965,"Southeast","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Southeast","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Southwest","GDP_SAS-1","millions of current dollars",49162
1965,"Southwest","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Southwest","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Tennessee","GDP_SAS-1","millions of current dollars",10820
1965,"Tennessee","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Tennessee","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Texas","GDP_SAS-1","millions of current dollars",33858
1965,"Texas","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Texas","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"United States","GDP_SAS-1","millions of current dollars",704697
1965,"United States","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"United States","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Utah","GDP_SAS-1","millions of current dollars",3207
1965,"Utah","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Utah","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Vermont","GDP_SAS-1","millions of current dollars",1208
1965,"Vermont","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Vermont","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Virginia","GDP_SAS-1","millions of current dollars",13666
1965,"Virginia","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Virginia","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Washington","GDP_SAS-1","millions of current dollars",12330
1965,"Washington","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Washington","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"West Virginia","GDP_SAS-1","millions of current dollars",5208
1965,"West Virginia","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"West Virginia","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Wisconsin","GDP_SAS-1","millions of current dollars",14784
1965,"Wisconsin","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Wisconsin","PCRGDP_SAS-1","chained 1997 dollars",NA
1965,"Wyoming","GDP_SAS-1","millions of current dollars",1448
1965,"Wyoming","RGDP_SAS-1","millions of chained 1997 dollars",NA
1965,"Wyoming","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Alabama","GDP_SAS-1","millions of current dollars",9847
1966,"Alabama","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Alabama","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Alaska","GDP_SAS-1","millions of current dollars",1494
1966,"Alaska","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Alaska","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Arizona","GDP_SAS-1","millions of current dollars",5527
1966,"Arizona","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Arizona","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Arkansas","GDP_SAS-1","millions of current dollars",4868
1966,"Arkansas","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Arkansas","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"California","GDP_SAS-1","millions of current dollars",84627
1966,"California","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"California","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Colorado","GDP_SAS-1","millions of current dollars",7275
1966,"Colorado","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Colorado","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Connecticut","GDP_SAS-1","millions of current dollars",12812
1966,"Connecticut","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Connecticut","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Delaware","GDP_SAS-1","millions of current dollars",2482
1966,"Delaware","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Delaware","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"District of Columbia","GDP_SAS-1","millions of current dollars",6454
1966,"District of Columbia","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"District of Columbia","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Far West","GDP_SAS-1","millions of current dollars",112899
1966,"Far West","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Far West","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Florida","GDP_SAS-1","millions of current dollars",19182
1966,"Florida","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Florida","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Georgia","GDP_SAS-1","millions of current dollars",13808
1966,"Georgia","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Georgia","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Great Lakes","GDP_SAS-1","millions of current dollars",168549
1966,"Great Lakes","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Great Lakes","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Hawaii","GDP_SAS-1","millions of current dollars",3110
1966,"Hawaii","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Hawaii","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Idaho","GDP_SAS-1","millions of current dollars",2273
1966,"Idaho","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Idaho","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Illinois","GDP_SAS-1","millions of current dollars",50435
1966,"Illinois","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Illinois","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Indiana","GDP_SAS-1","millions of current dollars",20049
1966,"Indiana","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Indiana","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Iowa","GDP_SAS-1","millions of current dollars",10202
1966,"Iowa","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Iowa","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Kansas","GDP_SAS-1","millions of current dollars",7401
1966,"Kansas","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Kansas","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Kentucky","GDP_SAS-1","millions of current dollars",10378
1966,"Kentucky","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Kentucky","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Louisiana","GDP_SAS-1","millions of current dollars",12774
1966,"Louisiana","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Louisiana","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Maine","GDP_SAS-1","millions of current dollars",3001
1966,"Maine","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Maine","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Maryland","GDP_SAS-1","millions of current dollars",13563
1966,"Maryland","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Maryland","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Massachusetts","GDP_SAS-1","millions of current dollars",21837
1966,"Massachusetts","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Massachusetts","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Michigan","GDP_SAS-1","millions of current dollars",39260
1966,"Michigan","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Michigan","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Mideast","GDP_SAS-1","millions of current dollars",182166
1966,"Mideast","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Mideast","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Minnesota","GDP_SAS-1","millions of current dollars",13747
1966,"Minnesota","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Minnesota","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Mississippi","GDP_SAS-1","millions of current dollars",5319
1966,"Mississippi","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Mississippi","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Missouri","GDP_SAS-1","millions of current dollars",16843
1966,"Missouri","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Missouri","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Montana","GDP_SAS-1","millions of current dollars",2349
1966,"Montana","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Montana","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Nebraska","GDP_SAS-1","millions of current dollars",5205
1966,"Nebraska","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Nebraska","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Nevada","GDP_SAS-1","millions of current dollars",2131
1966,"Nevada","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Nevada","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"New England","GDP_SAS-1","millions of current dollars",44726
1966,"New England","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"New England","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"New Hampshire","GDP_SAS-1","millions of current dollars",2169
1966,"New Hampshire","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"New Hampshire","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"New Jersey","GDP_SAS-1","millions of current dollars",29027
1966,"New Jersey","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"New Jersey","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"New Mexico","GDP_SAS-1","millions of current dollars",3452
1966,"New Mexico","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"New Mexico","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"New York","GDP_SAS-1","millions of current dollars",86559
1966,"New York","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"New York","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"North Carolina","GDP_SAS-1","millions of current dollars",15966
1966,"North Carolina","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"North Carolina","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"North Dakota","GDP_SAS-1","millions of current dollars",1846
1966,"North Dakota","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"North Dakota","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Ohio","GDP_SAS-1","millions of current dollars",42672
1966,"Ohio","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Ohio","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Oklahoma","GDP_SAS-1","millions of current dollars",7468
1966,"Oklahoma","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Oklahoma","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Oregon","GDP_SAS-1","millions of current dollars",7267
1966,"Oregon","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Oregon","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Pennsylvania","GDP_SAS-1","millions of current dollars",44082
1966,"Pennsylvania","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Pennsylvania","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Plains","GDP_SAS-1","millions of current dollars",57162
1966,"Plains","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Plains","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Rhode Island","GDP_SAS-1","millions of current dollars",3470
1966,"Rhode Island","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Rhode Island","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Rocky Mountain","GDP_SAS-1","millions of current dollars",16814
1966,"Rocky Mountain","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Rocky Mountain","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"South Carolina","GDP_SAS-1","millions of current dollars",6941
1966,"South Carolina","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"South Carolina","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"South Dakota","GDP_SAS-1","millions of current dollars",1919
1966,"South Dakota","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"South Dakota","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Southeast","GDP_SAS-1","millions of current dollars",131537
1966,"Southeast","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Southeast","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Southwest","GDP_SAS-1","millions of current dollars",53221
1966,"Southwest","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Southwest","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Tennessee","GDP_SAS-1","millions of current dollars",11980
1966,"Tennessee","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Tennessee","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Texas","GDP_SAS-1","millions of current dollars",36774
1966,"Texas","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Texas","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"United States","GDP_SAS-1","millions of current dollars",767075
1966,"United States","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"United States","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Utah","GDP_SAS-1","millions of current dollars",3409
1966,"Utah","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Utah","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Vermont","GDP_SAS-1","millions of current dollars",1435
1966,"Vermont","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Vermont","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Virginia","GDP_SAS-1","millions of current dollars",14904
1966,"Virginia","RGDP_SAS-1","millions of chained 1997 dollars",NA
1966,"Virginia","PCRGDP_SAS-1","chained 1997 dollars",NA
1966,"Washington","GDP_SAS-1","millions of current dollars",14270
1966,"Washington","RGDP_SAS-1","millions of chained 1997 dollars",NA
